adcode,business,city,cityCode,city_level,corn_str,country,country_code,country_code_iso,country_code_iso2,direction,distance,district,formatted_address,lat,location,lon,poiRegions,pois,province,roads,sematic_description,street,street_number,town
110112,,北京市,131,2,"116.77,39.86",中国,0,CHN,CN,,,通州区,北京市通州区S306(武兴路),39.86,"{'lng': 116.76999999999992, 'lat': 39.86000008125524}",116.77,"[{'direction_desc': '内', 'uid': 'b3f6f9b15dbf37754c6d46e2', 'name': '通州大运河森林公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],"通州大运河森林公园内,大运河森林公园-东九门西南233米",S306(武兴路),,
110118,,北京市,131,2,"116.93,40.38",中国,0,CHN,CN,,,密云区,北京市密云区阿尔卡东路,40.38,"{'lng': 116.92999999999994, 'lat': 40.38000003160146}",116.93,[],[],北京市,[],阿尔卡管业西北70米,阿尔卡东路,,
110119,,北京市,131,2,"115.96,40.40",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.40,"{'lng': 115.95999999999992, 'lat': 40.400000029334485}",115.96,[],[],北京市,[],,,,
110119,,北京市,131,2,"115.85,40.48",中国,0,CHN,CN,,,延庆区,北京市延庆区佛后路,40.48,"{'lng': 115.84999999999992, 'lat': 40.4800000200888}",115.85,[],[],北京市,[],张山营镇南397米,佛后路,,
110112,,北京市,131,2,"116.71,39.74",中国,0,CHN,CN,,,通州区,北京市通州区S202(张采路),39.74,"{'lng': 116.70999999999992, 'lat': 39.74000008944461}",116.71,[],[],北京市,[],于家务一桥东南420米,S202(张采路),,
110112,,北京市,131,2,"116.69,40.00",中国,0,CHN,CN,,,通州区,北京市通州区草尹路,40.00,"{'lng': 116.68999999999993, 'lat': 40.00000006997679}",116.69,[],[],北京市,[],天鸿颐景别墅东北384米,草尹路,,
110112,马驹桥,北京市,131,2,"116.55,39.77",中国,0,CHN,CN,,,通州区,北京市通州区漷马路,39.77,"{'lng': 116.54999999999993, 'lat': 39.77000008753129}",116.55,[],[],北京市,[],凉水河公园五区西北316米,漷马路,,
110109,,北京市,131,2,"115.96,39.89",中国,0,CHN,CN,,,门头沟区,北京市门头沟区,39.89,"{'lng': 115.95999999999992, 'lat': 39.89000007898957}",115.96,[],[],北京市,[],,,,
110115,"海子角,林校路",北京市,131,2,"116.36,39.72",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.72,"{'lng': 116.35999999999993, 'lat': 39.72000009066928}",116.36,[],[],北京市,[],大兴区公安分局林校路派出所治安联防办公室西南205米,,,
110106,"科技园区,看丹桥,世界公园",北京市,131,2,"116.30,39.83",中国,0,CHN,CN,东北,52,丰台区,北京市丰台区南四环西路188号-17区-3,39.83,"{'lng': 116.29999999999993, 'lat': 39.830000083435124}",116.30,[],[],北京市,[],总部基地17区2号楼东南57米,南四环西路,188号-17区-3,
110112,"运河大街,乔庄",北京市,131,2,"116.71,39.89",中国,0,CHN,CN,,,通州区,北京市通州区净水东路,39.89,"{'lng': 116.70999999999992, 'lat': 39.89000007898957}",116.71,[],[],北京市,[],金隅七零九零-东北1门东北217米,净水东路,,
110115,庞各庄,北京市,131,2,"116.32,39.65",中国,0,CHN,CN,,,大兴区,北京市大兴区李福路,39.65,"{'lng': 116.31999999999994, 'lat': 39.65000009462967}",116.32,[],[],北京市,[],西中堡村西940米,李福路,,
110111,,北京市,131,2,"116.12,39.78",中国,0,CHN,CN,,,房山区,北京市房山区京良路,39.78,"{'lng': 116.11999999999995, 'lat': 39.78000008687338}",116.12,[],[],北京市,[],大苑村新村北908米,京良路,,
110106,"岳各庄,青塔,丰台体育馆",北京市,131,2,"116.28,39.89",中国,0,CHN,CN,,,丰台区,北京市丰台区岳各庄北路,39.89,"{'lng': 116.27999999999993, 'lat': 39.89000007898957}",116.28,[],[],北京市,[],岳各庄派出所治安岗亭北123米,岳各庄北路,,
110113,"天竺,新国展",北京市,131,2,"116.56,40.07",中国,0,CHN,CN,,,顺义区,北京市顺义区G101(京密路),40.07,"{'lng': 116.55999999999995, 'lat': 40.070000063695836}",116.56,[],[],北京市,[],北京临空皇冠假日酒店西340米,G101(京密路),,
110113,马坡,北京市,131,2,"116.69,40.18",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.18,"{'lng': 116.68999999999993, 'lat': 40.180000053045205}",116.69,[],[],北京市,[],向阳闸桥北548米,,,
110105,"四惠,百子湾,十里堡",北京市,131,2,"116.51,39.91",中国,0,CHN,CN,,,朝阳区,北京市朝阳区惠河南街,39.91,"{'lng': 116.50999999999993, 'lat': 39.91000007743232}",116.51,[],[],北京市,[],安民学校(水南庄校区)北140米,惠河南街,,
110116,,北京市,131,2,"116.71,40.27",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.27,"{'lng': 116.70999999999992, 'lat': 40.27000004369453}",116.71,[],[],北京市,[],泉河屯南470米,,,
110114,,北京市,131,2,"116.39,40.16",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.16,"{'lng': 116.38999999999993, 'lat': 40.16000005504844}",116.39,"[{'direction_desc': '内', 'uid': 'b1c556e8c2c68e0cb4265564', 'name': '智汇润池讲礼新村', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],智汇润池讲礼新村内,,,
110108,"西北旺,马连洼",北京市,131,2,"116.27,40.04",中国,0,CHN,CN,,,海淀区,北京市海淀区黑山扈路,40.04,"{'lng': 116.26999999999992, 'lat': 40.04000006643732}",116.27,[],[],北京市,[],金望泽花卉综合市场西南492米,黑山扈路,,
110108,,北京市,131,2,"116.19,40.01",中国,0,CHN,CN,,,海淀区,北京市海淀区,40.01,"{'lng': 116.18999999999994, 'lat': 40.01000006910458}",116.19,[],[],北京市,[],塔后身北933米,,,
110111,,北京市,131,2,"116.04,39.79",中国,0,CHN,CN,,,房山区,北京市房山区S208(阎河路),39.79,"{'lng': 116.03999999999994, 'lat': 39.79000008620548}",116.04,[],[],北京市,[],石梯村南285米,S208(阎河路),,
110112,,北京市,131,2,"116.80,39.88",中国,0,CHN,CN,,,通州区,北京市通州区X002(胡郎路),39.88,"{'lng': 116.79999999999994, 'lat': 39.88000007975422}",116.80,[],[],北京市,[],后榆村东南414米,X002(胡郎路),,
110113,,北京市,131,2,"116.69,40.08",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.08,"{'lng': 116.68999999999993, 'lat': 40.08000006276586}",116.69,[],[],北京市,[],,,,
110118,,北京市,131,2,"116.79,40.30",中国,0,CHN,CN,东北,56,密云区,北京市密云区永顺路68号,40.30,"{'lng': 116.78999999999994, 'lat': 40.30000004046384}",116.79,[],[],北京市,[],沙坞村北241米,永顺路,68号,
110115,,北京市,131,2,"116.62,39.71",中国,0,CHN,CN,,,大兴区,北京市大兴区李北路,39.71,"{'lng': 116.61999999999993, 'lat': 39.71000009126624}",116.62,[],[],北京市,[],李家务村东南742米,李北路,,
110107,西山,北京市,131,2,"116.19,39.98",中国,0,CHN,CN,,,石景山区,北京市石景山区,39.98,"{'lng': 116.18999999999994, 'lat': 39.980000071695436}",116.19,[],[],北京市,[],,,,
110114,"马池口,城南,昌平县城",北京市,131,2,"116.25,40.19",中国,0,CHN,CN,,,昌平区,北京市昌平区X006(满白路),40.19,"{'lng': 116.24999999999994, 'lat': 40.19000005203301}",116.25,[],[],北京市,[],明日之星双语幼儿园西南235米,X006(满白路),,
110107,"八宝山,鲁谷",北京市,131,2,"116.25,39.90",中国,0,CHN,CN,西北,83,石景山区,北京市石景山区吴家村路甲6号,39.90,"{'lng': 116.24999999999994, 'lat': 39.90000007821559}",116.25,[],[],北京市,[],京创佳艺青年网络创业基地南193米,吴家村路,甲6号,
110109,,北京市,131,2,"116.03,39.96",中国,0,CHN,CN,,,门头沟区,北京市门头沟区,39.96,"{'lng': 116.02999999999993, 'lat': 39.960000073379206}",116.03,[],[],北京市,[],南港村东南699米,,,
110115,,北京市,131,2,"116.43,39.76",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.76,"{'lng': 116.42999999999995, 'lat': 39.76000008817916}",116.43,[],[],北京市,[],四义庄西北975米,,,
110115,,北京市,131,2,"116.37,39.66",中国,0,CHN,CN,,,大兴区,北京市大兴区后顺路,39.66,"{'lng': 116.36999999999995, 'lat': 39.66000009409527}",116.37,[],[],北京市,[],西枣林村南955米,后顺路,,
110109,龙泉,北京市,131,2,"116.12,39.97",中国,0,CHN,CN,,,门头沟区,北京市门头沟区,39.97,"{'lng': 116.11999999999995, 'lat': 39.97000007254172}",116.12,[],[],北京市,[],物美超市(三家店店)东北345米,,,
110105,"首都机场,天竺",北京市,131,2,"116.60,40.05",中国,0,CHN,CN,,,朝阳区,北京市朝阳区西平街,40.05,"{'lng': 116.59999999999992, 'lat': 40.05000006553164}",116.60,"[{'direction_desc': '内', 'uid': 'd6ee87244b8057e0a9f0cd8e', 'name': '南平里', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"南平里内,西平街社区警务工作室西南139米",西平街,,
110115,,北京市,131,2,"116.27,39.63",中国,0,CHN,CN,,,大兴区,北京市大兴区庞南路,39.63,"{'lng': 116.26999999999992, 'lat': 39.63000009566666}",116.27,[],[],北京市,[],,庞南路,,
110116,"怀柔城区,庙城",北京市,131,2,"116.67,40.31",中国,0,CHN,CN,,,怀柔区,北京市怀柔区怀杨路,40.31,"{'lng': 116.66999999999993, 'lat': 40.310000039375204}",116.67,[],[],北京市,[],唐自口东542米,怀杨路,,
110112,,北京市,131,2,"116.56,39.80",中国,0,CHN,CN,,,通州区,北京市通州区经海路,39.80,"{'lng': 116.55999999999995, 'lat': 39.800000085527664}",116.56,[],[],北京市,[],创业公社西南353米,经海路,,
110118,,北京市,131,2,"116.81,40.34",中国,0,CHN,CN,附近,38,密云区,北京市密云区科技路28号,40.34,"{'lng': 116.80999999999993, 'lat': 40.340000036075566}",116.81,[],[],北京市,[],众智慧谷西南908米,科技路,28号,
110119,,北京市,131,2,"115.99,40.44",中国,0,CHN,CN,,,延庆区,北京市延庆区迎宾街,40.44,"{'lng': 115.98999999999992, 'lat': 40.440000024745295}",115.99,[],[],北京市,[],绿色食品工业园西北340米,迎宾街,,
110102,"马甸,安贞,安华",北京市,131,2,"116.39,39.97",中国,0,CHN,CN,附近,21,西城区,北京市西城区黄寺大街25号院,39.97,"{'lng': 116.38999999999993, 'lat': 39.97000007254172}",116.39,"[{'direction_desc': '内', 'uid': '060f5e539ef1b5d6081cc7f5', 'name': '黄寺大街-25号院', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"黄寺大街-25号院内,北京军都医院东北139米",黄寺大街,25号院,
110112,,北京市,131,2,"116.72,39.78",中国,0,CHN,CN,,,通州区,北京市通州区,39.78,"{'lng': 116.71999999999993, 'lat': 39.78000008687338}",116.72,[],[],北京市,[],小北关村西南784米,,,
110108,"马连洼,颐和园",北京市,131,2,"116.30,40.03",中国,0,CHN,CN,,,海淀区,北京市海淀区农大南路,40.03,"{'lng': 116.29999999999993, 'lat': 40.03000006733478}",116.30,[],[],北京市,[],北京八珍堂中医医院南101米,农大南路,,
110105,"大望路,百子湾,南磨房",北京市,131,2,"116.49,39.90",中国,0,CHN,CN,北,84,朝阳区,北京市朝阳区广渠路15号,39.90,"{'lng': 116.48999999999992, 'lat': 39.90000007821559}",116.49,"[{'direction_desc': '内', 'uid': 'b8b801cae2d3125ed72ce2e1', 'name': '广渠金茂府-西区', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"广渠金茂府-西区内,金茂薈北97米",广渠路,15号,
110115,,北京市,131,2,"116.24,39.70",中国,0,CHN,CN,,,大兴区,北京市大兴区G4501(南六环路),39.70,"{'lng': 116.23999999999992, 'lat': 39.70000009185288}",116.24,[],[],北京市,[],定水桥东南177米,G4501(南六环路),,
131082,,廊坊市,191,2,"117.00,40.04",中国,0,CHN,CN,,,三河市,河北省廊坊市三河市,40.04,"{'lng': 116.99999999999993, 'lat': 40.04000006643732}",117.00,[],[],河北省,[],南聂庄村东511米,,,
110111,,北京市,131,2,"115.93,39.63",中国,0,CHN,CN,,,房山区,北京市房山区,39.63,"{'lng': 115.92999999999995, 'lat': 39.63000009566666}",115.93,[],[],北京市,[],房易路桥西南493米,,,
110105,,北京市,131,2,"116.63,39.98",中国,0,CHN,CN,,,朝阳区,北京市朝阳区,39.98,"{'lng': 116.62999999999992, 'lat': 39.980000071695436}",116.63,[],[],北京市,[],金凤文化创意园西北426米,,,
110114,,北京市,131,2,"116.38,40.13",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.13,"{'lng': 116.37999999999994, 'lat': 40.13000005799904}",116.38,[],[],北京市,[],秉艺龙苑北714米,,,
110114,"天通苑,东小口",北京市,131,2,"116.43,40.09",中国,0,CHN,CN,,,昌平区,北京市昌平区东三旗路,40.09,"{'lng': 116.42999999999995, 'lat': 40.09000006182801}",116.43,[],[],北京市,[],天通苑冰雪嘉年华北384米,东三旗路,,
110116,雁栖,北京市,131,2,"116.69,40.37",中国,0,CHN,CN,,,怀柔区,北京市怀柔区雁栖北一街,40.37,"{'lng': 116.68999999999993, 'lat': 40.37000003272764}",116.69,"[{'direction_desc': '内', 'uid': '05dd7d5fbf7dbc01ad080f69', 'name': '北京啤酒朝日有限公司', 'tag': '公司企业;公司', 'distance': '0'}]",[],北京市,[],北京啤酒朝日有限公司内,雁栖北一街,,
110118,密云城区,北京市,131,2,"116.88,40.40",中国,0,CHN,CN,,,密云区,北京市密云区G101(京沈路),40.40,"{'lng': 116.87999999999992, 'lat': 40.400000029334485}",116.88,[],[],北京市,[],檀营北79米,G101(京沈路),,
110115,亦庄,北京市,131,2,"116.50,39.80",中国,0,CHN,CN,,,大兴区,北京市大兴区天宝中街,39.80,"{'lng': 116.49999999999994, 'lat': 39.800000085527664}",116.50,"[{'direction_desc': '内', 'uid': '9ee25ae55f0d535a96f08c15', 'name': '金地格林小镇', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"金地格林小镇内,金地·格林小镇-西北门东114米",天宝中街,,
110113,,北京市,131,2,"116.87,40.23",中国,0,CHN,CN,附近,18,顺义区,北京市顺义区南井路1号,40.23,"{'lng': 116.86999999999993, 'lat': 40.230000047915986}",116.87,[],[],北京市,[],中国邮政储蓄银行(龙湾屯营业所)南274米,南井路,1号,
110114,,北京市,131,2,"116.00,40.14",中国,0,CHN,CN,,,昌平区,北京市昌平区S219(南雁路),40.14,"{'lng': 115.99999999999994, 'lat': 40.14000005702287}",116.00,[],[],北京市,[],,S219(南雁路),,
110119,,北京市,131,2,"115.90,40.42",中国,0,CHN,CN,,,延庆区,北京市延庆区X027(康西路),40.42,"{'lng': 115.89999999999993, 'lat': 40.42000002704878}",115.90,[],[],北京市,[],马营村东524米,X027(康西路),,
110119,,北京市,131,2,"116.09,40.55",中国,0,CHN,CN,,,延庆区,北京市延庆区S221(八峪路),40.55,"{'lng': 116.08999999999993, 'lat': 40.55000001180157}",116.09,[],[],北京市,[],东羊坊村四区二巷东南685米,S221(八峪路),,
110105,亦庄,北京市,131,2,"116.49,39.82",中国,0,CHN,CN,,,朝阳区,北京市朝阳区东马路,39.82,"{'lng': 116.48999999999992, 'lat': 39.820000084142414}",116.49,"[{'direction_desc': '内', 'uid': 'cb4fd1466921b7589d9d6812', 'name': '经开万佳国际机械城', 'tag': '购物;购物中心', 'distance': '0'}]",[],北京市,[],"经开万佳国际机械城内,上柴动力北京特许销售服务中心西北176米",东马路,,
110116,北房,北京市,131,2,"116.73,40.34",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.34,"{'lng': 116.72999999999993, 'lat': 40.340000036075566}",116.73,[],[],北京市,[],北坊开发区西北747米,,,
110117,金海湖,北京市,131,2,"117.31,40.19",中国,0,CHN,CN,,,平谷区,北京市平谷区,40.19,"{'lng': 117.30999999999993, 'lat': 40.19000005203301}",117.31,"[{'direction_desc': '内', 'uid': 'ff4933daf92894fa631c67ba', 'name': '金海湖', 'tag': '旅游景点;风景区', 'distance': '0'}]",[],北京市,[],金海湖内,,,
110116,,北京市,131,2,"116.63,40.32",中国,0,CHN,CN,,,怀柔区,北京市怀柔区府前西街,40.32,"{'lng': 116.62999999999992, 'lat': 40.32000003828086}",116.63,[],[],北京市,[],首尔(怀柔店)南337米,府前西街,,
110116,"怀柔城区,泉河",北京市,131,2,"116.64,40.35",中国,0,CHN,CN,,,怀柔区,北京市怀柔区富乐大街,40.35,"{'lng': 116.63999999999993, 'lat': 40.350000034964815}",116.64,"[{'direction_desc': '内', 'uid': 'b2d5a9a482f6f1c5260bd002', 'name': '北京福田戴姆勒汽车有限公司', 'tag': '公司企业;公司', 'distance': '0'}]",[],北京市,[],"北京福田戴姆勒汽车有限公司内,北京福田戴姆勒新办公楼东北302米",富乐大街,,
110108,,北京市,131,2,"116.40,40.04",中国,0,CHN,CN,,,海淀区,北京市海淀区清河路,40.04,"{'lng': 116.39999999999993, 'lat': 40.04000006643732}",116.40,"[{'direction_desc': '内', 'uid': '72aa2513016a005e077ce815', 'name': '清河湾高尔夫俱乐部', 'tag': '运动健身;体育场馆', 'distance': '0'}]",[],北京市,[],清河湾高尔夫俱乐部内,清河路,,
110105,"四惠,百子湾,十里堡",北京市,131,2,"116.52,39.91",中国,0,CHN,CN,,,朝阳区,北京市朝阳区,39.91,"{'lng': 116.51999999999992, 'lat': 39.91000007743232}",116.52,[],[],北京市,[],艺术市场美术馆东南142米,,,
110118,密云城区,北京市,131,2,"116.85,40.39",中国,0,CHN,CN,东,51,密云区,北京市密云区城后街28号,40.39,"{'lng': 116.84999999999992, 'lat': 40.390000030470375}",116.85,[],[],北京市,[],滨河公园-北门北79米,城后街,28号,
110111,,北京市,131,2,"115.80,39.55",中国,0,CHN,CN,,,房山区,北京市房山区S318(房易路),39.55,"{'lng': 115.79999999999993, 'lat': 39.55000009938617}",115.80,[],[],北京市,[],,S318(房易路),,
110105,亦庄,北京市,131,2,"116.48,39.83",中国,0,CHN,CN,,,朝阳区,北京市朝阳区红坊路,39.83,"{'lng': 116.47999999999993, 'lat': 39.830000083435124}",116.48,[],[],北京市,[],江南集团西北144米,红坊路,,
110116,,北京市,131,2,"116.56,40.32",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.32,"{'lng': 116.55999999999995, 'lat': 40.32000003828086}",116.56,[],[],北京市,[],,,,
110106,"科技园区,看丹桥,北大地",北京市,131,2,"116.29,39.84",中国,0,CHN,CN,附近,22,丰台区,北京市丰台区星火路5号,39.84,"{'lng': 116.28999999999994, 'lat': 39.840000082718134}",116.29,"[{'direction_desc': '内', 'uid': '8ed0b9631f45ca4f4d554786', 'name': '中国人民银行印制科学技术研究所', 'tag': '教育培训;科研机构', 'distance': '0'}, {'direction_desc': '内', 'uid': 'ea4a3dc98256772e4e554735', 'name': '中国印钞造币总公司技术中心', 'tag': '公司企业;公司', 'distance': '0'}]",[],北京市,[],"中国人民银行印制科学技术研究所内,中国印钞造币总公司技术中心内0米",星火路,5号,
110118,,北京市,131,2,"116.85,40.35",中国,0,CHN,CN,,,密云区,北京市密云区X012(顺密路支线),40.35,"{'lng': 116.84999999999992, 'lat': 40.350000034964815}",116.85,[],[],北京市,[],北单家庄北595米,X012(顺密路支线),,
110106,,北京市,131,2,"116.31,39.81",中国,0,CHN,CN,,,丰台区,北京市丰台区丰科路辅路,39.81,"{'lng': 116.30999999999995, 'lat': 39.810000084839956}",116.31,[],[],北京市,[],花乡世界名园东645米,丰科路辅路,,
110112,马驹桥,北京市,131,2,"116.58,39.73",中国,0,CHN,CN,,,通州区,北京市通州区柴房路,39.73,"{'lng': 116.57999999999993, 'lat': 39.730000090062056}",116.58,[],[],北京市,[],北京市通州区马驹桥镇杨秀店村卫生室东495米,柴房路,,
110116,,北京市,131,2,"116.55,40.40",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.40,"{'lng': 116.54999999999993, 'lat': 40.400000029334485}",116.55,[],[],北京市,[],,,,
110105,双桥,北京市,131,2,"116.59,39.89",中国,0,CHN,CN,,,朝阳区,北京市朝阳区,39.89,"{'lng': 116.58999999999993, 'lat': 39.89000007898957}",116.59,[],[],北京市,[],东郊花卉市场西186米,,,
